latitude,longitude,count
41.0473,-105.1517,1
41.0477,15.7891,10
41.0479,-81.4916,24
41.048,-85.1135,12
41.0485,-75.5343,7
41.0487,-87.6564,2
41.0487,29.0266,5
41.0491,-85.1462,14
41.0491,-4.8171,1
41.0495,-74.0384,15
41.0499,-94.3471,24
41.0499,-73.7776,34
41.05,-0.1333,20
41.05,27.3,163
41.05,29.0167,9
41.0502,-121.3991,4
41.0502,-8.5442,2
41.0502,15.4217,2
41.0503,-80.5416,2
41.0504,-123.6742,3
41.0504,28.9184,6
41.0506,0.1029,1
41.0506,29.0551,5
41.0508,-85.256,42
41.0508,-80.5985,4
41.051,-8.6161,8
41.0514,-83.3185,1
41.0514,28.9962,4
41.052,39.2284,2
41.0521,-90.5436,3
41.0524,14.3333,1
41.0524,28.9751,12
41.053,-73.5935,10
41.0531,-73.539,15
41.0531,-8.5754,3
41.0534,-73.5387,3
41.0536,28.8256,2
41.0537,0.4385,3
41.0541,-96.3904,13
41.0541,-76.9019,12
41.0544,-74.279,1
41.0545,28.3668,3
41.0545,28.9639,4
41.0548,-89.0416,2
41.0549,-73.6594,22
41.055,28.9083,3
41.0555,-72.429,25
41.0556,16.7032,31
41.0558,-8.2544,1
41.056,-8.3894,2
41.0562,-86.6307,20
41.0567,35.7774,1
41.0568,-8.433,1
41.0572,-73.8136,21
41.0577,-94.5942,1
41.0577,-74.1445,24
41.0578,-106.0133,2
41.0579,-1.4493,1
41.0585,-93.4836,1
41.0585,28.9296,43
41.0587,14.5592,10
41.0588,-100.527,2
41.0588,28.9231,16
41.0592,-73.7395,24
41.0593,-124.1431,4
41.0594,-7.8701,1
41.0599,-89.7782,1
41.06,17.09,21
41.0602,-73.5445,122
41.0605,28.9872,8
41.0617,28.9544,12
41.0619,-8.6319,5
41.0623,14.641,16
41.0626,-73.9629,3
41.0626,-4.7204,19
41.0628,-82.7288,36
41.0629,-74.0159,23
41.0633,14.2775,5
41.0638,-81.52,6
41.0639,-8.5587,2
41.064,-72.3366,4
41.0641,28.9941,13
41.0642,-77.5978,1
41.0647,-74.4359,2
41.0649,29.0053,20
41.065,29.0296,20
41.0651,-8.5853,5
41.0653,21.1472,1
41.0655,-86.231,16
41.0655,14.8349,1
41.0655,16.925,32
41.0656,28.6865,1
41.0658,28.7358,5
41.0665,-76.2443,40
41.0667,16.8667,10
41.0667,29.0,4
41.0668,-8.4758,1
41.0672,1.0608,22
41.0673,141.0211,6
41.0677,-75.4482,1
41.0678,-111.7163,17
41.0681,-96.6398,2
41.0683,29.0433,2
41.0684,14.8532,15
41.0685,29.0059,32
41.0689,-2.6431,2
41.0692,-73.5236,14
41.0695,-85.1074,12
41.0695,-81.5488,6
41.0695,-74.8069,54
41.0695,-8.6479,1
41.0696,-102.0933,1
41.0697,15.0589,7
41.0698,-81.901,1
41.0699,-85.0117,18
41.0699,-8.4009,2
41.07,-4.4071,1
41.0702,-73.4397,3
41.0704,-80.6931,16
41.0707,-85.1543,21
41.071,-8.4214,1
41.0712,14.3116,12
41.0717,-8.6415,1
41.0719,-88.6498,1
41.0719,-8.269,1
41.072,-8.09,5
41.0726,-85.6143,9
41.0726,14.3323,102
41.0731,14.6168,5
41.0732,-80.6553,23
41.0737,-80.5073,1
41.0739,28.2464,9
41.074,-5.5682,1
41.0742,-6.1816,1
41.0743,-85.8792,2
41.0745,-76.1308,4
41.0748,1.0524,45
41.0751,-75.3265,1
41.0759,-76.8747,1
41.0759,14.2311,6
41.076,-81.4644,27
41.076,1.1398,1
41.0761,-74.6912,6
41.0762,1.1852,1
41.0762,9.3905,16
41.0762,15.1507,4
41.0764,-81.5103,1
41.0765,-96.1438,2
41.0766,1.1416,41
41.0767,-74.5982,4
41.0768,-73.4853,23
41.0768,28.9818,5
41.077,28.9001,4
41.0771,-8.3191,1
41.0773,-82.9032,2
41.0773,0.4767,3
41.0774,-80.6409,10
41.0775,-8.2876,1
41.0778,-80.5897,12
41.0779,28.7795,1
41.0782,29.0431,6
41.0783,28.9437,6
41.079,-75.7715,13
41.079,29.7746,3
41.0791,-97.1984,1
41.0794,28.9647,6
41.0796,-81.5194,11
41.0797,14.5443,1
41.0806,-78.6577,1
41.0807,-84.7341,4
41.0812,29.0177,27
41.0814,-81.519,10
41.0816,14.2534,39
41.0817,-74.1861,24
41.0818,-8.066,1
41.0823,28.8895,3
41.0824,-4.5437,1
41.0825,37.6317,1
41.0826,16.0786,12
41.0827,29.0268,9
41.0832,-90.2391,1
41.0833,-8.6,7
41.0833,0.6333,10
41.0833,141.25,1
41.0835,-81.5674,11
41.084,-72.3559,1
41.0841,-8.6467,1
41.0843,16.7834,61
41.0843,29.0359,5
41.0845,-77.5851,1
41.0846,-111.9274,54
41.0852,29.1835,23
41.0856,-73.7776,14
41.0856,23.5497,61
41.0859,14.2768,6
41.0864,-112.0451,30
41.0866,31.1162,2
41.0867,-98.3589,2
41.0867,-77.4836,9
41.0874,29.0709,9
41.0879,-111.9704,123
41.088,-80.8623,3
41.0881,-8.2338,1
41.0883,-8.0335,2
41.0887,-88.4159,8
41.0888,-73.5435,30
41.0889,-75.2798,3
41.0889,21.0122,3
41.0893,14.4974,12
41.0894,-96.9931,2
41.0897,-86.8808,1
41.0897,-73.844,35
41.0897,-8.6211,1
41.0897,14.0988,6
41.0903,-6.8065,2
41.0906,-82.3966,9
41.0906,-73.9179,24
41.0908,-84.3969,1
41.0908,35.9133,1
41.091,-2.691,1
41.0915,-74.375,11
41.0916,14.6962,2
41.092,-81.542,2
41.0923,40.7292,3
41.0928,-74.2659,10
41.0931,28.802,6
41.0935,-81.0425,2
41.0936,-75.1187,15
41.0938,-85.0707,3
41.0939,-85.1621,29
41.0939,0.3762,1
41.0941,28.9757,24
41.0942,-80.4685,1
41.0942,-73.5203,6
41.095,-4.6527,1
41.0957,-73.4285,26
41.0959,-3.7583,1
41.0963,28.4923,2
41.0966,-102.4523,1
41.0967,-8.5018,2
41.097,-78.8886,7
41.0973,-73.9768,6
41.0974,-7.8099,26
41.0975,-81.426,38
41.0977,-85.1189,53
41.0977,-74.0109,57
41.0979,-80.7598,39
41.0983,-82.0999,2
41.0984,-91.2581,4
41.0986,15.0007,3
41.0986,29.1979,22
41.0992,-74.5283,3
41.0995,-81.2026,9
41.0998,-80.6495,1
41.1,0.65,5
41.1001,-75.3588,1
41.1002,-101.9099,1
41.1002,-81.6443,25
41.1005,-88.2089,3
41.1009,-89.8606,5
41.1009,-79.6889,1
41.1014,-80.9724,2
41.1014,-73.4011,14
41.1016,28.3759,1
41.102,-76.8532,16
41.102,-8.0569,1
41.1025,-81.5386,6
41.1031,15.0523,2
41.1033,15.4599,3
41.1034,-104.9059,233
41.1038,-85.2925,1
41.1038,-78.2345,1
41.1039,-80.6436,3
41.1039,-74.1644,2
41.1039,-72.3674,6
41.1042,29.0833,3
41.1043,-90.9263,4
41.1044,30.6966,3
41.105,-80.6945,9
41.1052,14.2127,24
41.1053,-85.0624,17
41.1054,-75.476,1
41.1058,-79.1726,2
41.1058,-7.9665,1
41.1065,28.8685,3
41.1073,-73.796,8
41.1075,-81.5006,21
41.1075,-8.5963,1
41.1076,-7.6914,3
41.1078,121.1417,18
41.1083,29.0183,7
41.1084,-104.8107,24
41.1084,-79.8989,1
41.1087,42.7022,3
41.1092,-83.9957,13
41.1092,-79.9047,3
41.1101,-8.2636,2
41.1101,16.6909,56
41.1101,29.0509,7
41.1103,-90.39,1
41.1104,1.1447,1
41.1108,-112.0261,2
41.1109,-8.1605,1
41.111,-8.519,2
41.1112,-74.0999,1
41.1112,-74.0685,14
41.1115,-89.3743,1
41.1115,16.8554,421
41.1116,-114.9645,5
41.1116,-83.5019,3
41.1116,-8.067,1
41.1118,-97.5742,6
41.1119,-76.7425,3
41.1124,29.0965,6
41.1125,-83.8014,2
41.1125,20.0822,10
41.1128,-90.1598,2
41.1134,29.9068,29
41.1136,-78.0875,1
41.1139,-79.4805,3
41.114,13.8916,20
41.1144,28.9967,5
41.1148,-84.2358,8
41.1148,-1.4149,1
41.1151,-8.2311,1
41.1156,-95.9393,41
41.1158,-74.0474,68
41.1161,-7.5679,3
41.1164,-89.227,1
41.1164,-74.5865,7
41.1165,-85.8686,3
41.1166,-87.8696,36
41.1167,0.8667,1
41.1167,1.0,1
41.1167,1.0333,1
41.1167,1.15,5
41.1167,1.25,269
41.1167,14.9333,3
41.1167,122.05,5
41.1171,-8.3437,1
41.1171,28.08,5
41.1171,29.0561,5
41.1172,20.8019,20
41.1175,-8.5499,7
41.1176,16.4842,12
41.1177,-74.1241,26
41.1182,-73.7733,5
41.1183,-73.943,16
41.1187,-75.5559,2
41.119,-73.733,2
41.119,15.1584,1
41.1192,-98.5546,1
41.1197,-80.6672,2
41.12,-80.3332,2
41.1202,-111.9898,2
41.1211,1.1806,4
41.1213,-98.0017,9
41.1214,-3.9088,1
41.1215,-4.3641,1
41.1216,-75.3529,4
41.1216,-3.9642,1
41.1216,15.2869,1
41.1217,-0.5114,2
41.122,-81.5685,104
41.1222,-73.4358,35
41.1225,-88.8307,23
41.1225,0.1393,4
41.1226,-4.2648,1
41.1228,25.3964,26
41.1233,-94.0639,1
41.1236,122.99,23
41.1237,-80.6539,8
41.1238,-83.1844,60
41.124,-74.1702,4
41.124,-8.651,2
41.1241,29.0612,1
41.1251,0.8591,2
41.1257,-91.4379,8
41.1257,-80.6277,14
41.1258,-8.604,1
41.1259,14.6342,1
41.126,-78.7527,58
41.1261,-76.5208,11
41.1267,-8.2838,6
41.1268,-101.3585,4
41.1273,-8.4466,1
41.1275,-101.7107,12
41.1279,-0.9222,1
41.128,-8.2864,19
41.1285,-75.0132,4
41.129,36.6669,2
41.1291,16.5454,22
41.1294,-112.0482,65
41.1296,29.2612,8
41.1306,-95.1602,3
41.1306,-8.3659,1
41.1306,75.6783,1
41.1307,14.7782,100
41.1314,37.2825,2
41.1315,-121.1286,2
41.1318,-80.7553,5
41.1323,-73.4058,37
41.1324,31.4423,6
41.1325,-8.5641,4
41.1325,-3.7762,1
41.1326,-100.7746,32
41.1327,-83.6473,2
41.1328,-83.2852,1
41.1333,0.9667,1
41.1333,1.05,6
41.1333,1.35,2
41.1333,16.85,9
41.1333,36.9833,1
41.1336,-8.6174,257
41.1336,29.0464,3
41.1345,-96.2458,7
41.1347,-8.2812,1
41.1347,14.4535,2
41.135,-75.9376,14
41.135,-73.7845,20
41.1352,-73.5684,15
41.1353,-75.4079,1
41.1355,-77.37,1
41.1357,-8.2456,4
41.136,-73.7009,18
41.136,15.5154,4
41.136,32.8189,4
41.1363,0.9892,2
41.137,0.6499,8
41.1371,-85.0685,46
41.138,-102.9856,19
41.1381,29.8567,2
41.1382,-80.3245,4
41.1383,-86.5179,2
41.1387,-87.4454,2
41.1392,22.5025,3
41.14,-104.8203,522
41.14,-104.8202,123
41.1401,-81.479,52
41.1404,-81.8584,91
41.141,-84.5722,8
41.1414,24.8836,29
41.1416,-96.0131,8
41.1425,-77.4436,41
41.1428,-73.2884,10
41.1429,1.3727,11
41.1431,-79.6798,1
41.1432,28.4615,3
41.1434,-73.3496,60
41.1439,29.0906,12
41.1444,-73.835,23
41.1445,-8.5322,51
41.1446,41.1219,3
41.1449,-91.6589,4
41.1449,-81.3498,54
41.145,-89.075,2
41.1451,-74.6848,1
41.1451,1.3986,25
41.1454,-87.8601,10
41.1454,-4.1875,1
41.1455,-78.8128,2
41.1458,0.8198,4
41.1464,-81.5107,63
41.1465,-85.1232,64
41.1465,-74.7524,3
41.1467,-74.5874,12
41.1468,-85.2067,15
41.1472,-73.9962,52
41.1475,-81.3415,4
41.1481,27.6586,13
41.1484,-8.3842,3
41.1487,-73.9413,12
41.1496,-8.611,698
41.1497,-95.9099,18
41.15,-8.55,1
41.15,16.7667,14
41.15,29.0333,2
41.15,36.3833,103
41.151,-73.4944,35
41.1512,-8.6712,1
41.1513,-76.1081,6
41.1513,15.3797,2
41.1517,16.4114,47
41.1523,-96.0371,33
41.153,-88.6502,1
41.1532,-89.6521,2
41.1532,-7.8025,2
41.1536,-8.4118,2
41.1537,-81.3579,1
41.1538,14.0246,21
41.1539,1.2126,11
41.154,-75.2805,2
41.1542,36.7097,5
41.1543,-91.8284,3
41.1544,24.1394,66
41.1544,126.2894,4
41.1549,-96.1376,20
41.1551,-8.5041,3
41.1552,-81.6314,45
41.1556,22.5775,1
41.1557,-101.136,2
41.1559,-4.4875,4
41.1559,1.1074,9
41.1561,-4.007,1
41.1561,1.1069,144
41.1568,14.5278,4
41.1575,-74.2008,2
41.1586,28.6167,5
41.1592,27.8,3
41.1593,-87.6575,12
41.1602,15.1063,16
41.1605,14.2331,8
41.1607,-80.0841,25
41.1611,-80.6933,22
41.1613,14.6711,2
41.1615,-86.0299,1
41.1618,14.5055,3
41.1619,-85.4737,73
41.1623,-83.4139,28
41.1624,-80.5762,16
41.1627,-79.0816,22
41.1627,-8.0347,6
41.163,14.2134,2
41.1631,-79.9796,5
41.1632,-7.8735,4
41.1632,1.0822,3
41.1639,-8.3109,1
41.1649,-81.2337,28
41.1649,-7.787,13
41.1654,-7.7968,1
41.1656,-90.0481,2
41.1661,-87.879,53
41.1662,1.4403,2
41.1665,-5.3683,1
41.1667,1.2667,4
41.1667,1.3167,4
41.1667,16.75,17
41.1667,29.05,22
41.1668,-112.1364,2
41.1668,-82.0157,4
41.1668,-73.2163,13
41.1668,-4.1227,1
41.167,-73.2048,1
41.1671,-8.3427,2
41.1673,-73.8538,59
41.1676,-88.1845,2
41.1679,14.8869,1
41.1683,-96.2096,9
41.1692,-73.2681,56
41.1695,1.3437,4
41.1697,-102.657,3
41.1704,28.9031,2
41.1705,-74.75,13
41.1705,-73.7715,19
41.1709,-74.3686,9
41.1709,-8.5257,10
41.171,-7.803,3
41.1712,-82.2269,45
41.1713,-87.2491,31
41.1715,-71.5748,6
41.1721,1.0202,5
41.1722,-2.4348,1
41.1724,-112.0382,57
41.1724,-80.8718,11
41.1725,-8.306,2
41.1728,-88.2767,3
41.1729,-8.5993,1
41.1729,36.2852,4
41.173,-89.2187,3
41.1739,-111.9809,56
41.1741,-80.4528,3
41.1742,14.6482,2
41.1743,-0.4511,3
41.1745,-7.0536,3
41.1748,-96.5298,3
41.1748,-81.438,96
41.1758,-95.9553,3
41.177,-73.1336,21
41.1775,-88.338,5
41.1775,-8.3296,1
41.1775,0.1691,1
41.1779,-87.0699,12
41.1781,20.6761,12
41.1782,-98.1182,1
41.1784,-73.165,4
41.1788,-104.0666,3
41.1788,-98.2411,1
41.1788,-76.8839,8
41.1788,28.9921,1
41.1791,1.619,6
41.1794,9.3819,7
41.1796,-73.2019,21
41.1799,1.5254,7
41.181,-95.9909,1
41.1811,-96.7691,1
41.1814,-96.0658,26
41.1815,-83.5724,3
41.1816,41.8217,14
41.1817,28.8906,9
41.1821,-8.6891,107
41.1822,41.8194,1
41.1823,1.0453,1
41.1824,-80.7558,31
41.1824,14.453,1
41.1826,-92.3097,2
41.1826,-74.4564,25
41.1826,-8.5581,48
41.1827,28.7584,1
41.1833,0.5667,2
41.1833,1.2167,5
41.1833,1.4167,5
41.1833,1.4667,5
41.1833,13.9,1
41.1833,14.2167,1
41.1833,16.6667,14
41.1833,23.9667,1
41.1835,-8.2943,1
41.1836,-104.8023,104
41.1836,-75.3918,85
41.1836,22.4847,1
41.1836,28.7402,1
41.1838,-93.1582,1
41.1839,-8.1486,30
41.1844,14.3595,9
41.1845,-8.2799,1
41.1846,0.5895,3
41.1847,1.4557,5
41.1849,-90.2833,3
41.185,-74.5332,19
41.185,14.0567,3
41.1851,-8.3734,2
41.1852,-8.4649,4
41.1853,-99.3049,1
41.1858,14.6813,1
41.186,-77.3162,1
41.1864,-8.6517,30
41.1867,-83.6806,6
41.1872,-83.7847,2
41.1878,13.9824,2
41.1879,14.0963,7
41.1883,-93.6976,4
41.1887,-84.7448,3
41.1894,-111.9489,46
41.1895,-88.9806,1
41.1895,-73.1811,9
41.19,-92.959,2
41.1901,-74.0436,11
41.1901,14.1698,4
41.1906,-76.2335,1
41.1909,-73.6355,15
41.191,-80.9701,5
41.191,-8.7003,10
41.1911,40.9875,3
41.1916,-7.5467,2
41.1916,1.2555,1
41.1917,-8.4069,1
41.1917,-8.3155,3
41.1919,26.2994,2
41.1919,47.1706,1
41.1922,-97.4253,2
41.1925,-74.2159,11
41.1928,-73.2402,20
41.193,-90.3821,4
41.1932,-3.8577,1
41.1932,0.777,1
41.1937,35.4172,4
41.1939,-91.9739,2
41.1939,-8.5413,6
41.1942,-4.0688,6
41.1943,-77.0547,15
41.1945,32.8612,5
41.1946,14.2481,1
41.1949,-89.4409,3
41.195,-8.5103,35
41.1954,14.5477,1
41.1955,-79.3082,4
41.1956,-111.9485,1
41.1958,-85.1191,31
41.1958,1.6062,21
41.1962,15.0345,4
41.1963,-76.0044,100
41.1966,-97.5571,1
41.1971,-73.969,5
41.1975,28.7154,2
41.1976,1.1117,2
41.1983,1.6364,13
41.1987,-90.4598,3
41.1988,-93.3838,1
41.1989,36.7219,1
41.1994,14.8441,3
41.1999,-8.3576,1
41.2,-8.6333,5
41.2,1.05,1
41.2,1.2167,4
41.2,1.5683,36
41.2003,-104.3155,1
41.2004,-8.6672,3
41.2004,-8.6025,22
41.2004,16.599,58
41.2005,-73.1688,17
41.2008,-90.7416,14
41.2012,-8.4338,3
41.2014,1.3267,9
41.2018,-73.4383,37
41.2021,-74.0005,3
41.2024,-90.5936,3
41.2027,14.466,2
41.2028,-79.747,5
41.2029,-7.7998,1
41.2034,13.8533,7
41.2037,-84.1683,1
41.2037,15.5665,2
41.2042,-73.5732,10
41.2044,-75.9113,31
41.2046,1.28,2
41.2046,36.053,10
41.2049,-8.3315,5
41.2049,32.6277,1
41.205,-73.7299,26
41.2054,-106.7803,1
41.2058,-5.8965,1
41.2062,-5.4641,1
41.2064,-95.9953,3
41.2068,-95.9559,13
41.207,-91.1719,8
41.2074,-96.0612,43
41.2075,-96.1147,90
41.2077,1.6727,17
41.2078,-74.0154,1
41.2082,-97.3032,2
41.2083,-8.2828,35
41.2085,-78.5791,3
41.2088,0.2478,2
41.209,-73.9821,20
41.2091,-73.2086,51
41.2092,36.9739,2
41.2093,-91.5414,1
41.2095,41.169,3
41.21,-8.2033,1
41.2101,-74.3033,2
41.2102,-101.0392,2
41.2104,-96.1698,33
41.2104,-8.4549,5
41.2106,-8.5866,2
41.2108,-84.9406,2
41.2108,14.2346,1
41.211,-85.8305,2
41.211,-80.4944,1
41.2111,0.9754,2
41.2112,-7.8001,3
41.2117,-96.6219,14
41.2117,-92.4362,4
41.2123,-79.3773,26
41.2124,-122.2734,5
41.2124,-85.7061,14
41.2133,-5.1091,1
41.2136,-7.82,1
41.2137,-76.7633,31
41.2139,-103.9075,1
41.2141,13.5708,20
41.2142,9.4083,15
41.2146,-8.6135,8
41.2147,-8.1595,1
41.2148,1.1388,11
41.215,-86.7759,6
41.2153,-90.9879,6
41.2159,-4.2563,7
41.2159,-2.2747,2
41.216,-73.1304,38
41.216,14.1309,10
41.2162,0.7308,2
41.2166,-86.1095,2
41.2167,-3.1833,1
41.2167,1.2167,1
41.2167,1.5333,54
41.2174,-84.6296,1
41.2175,-120.9432,1
41.2175,-80.655,3
41.2175,-73.0549,93
41.2177,-6.6179,1
41.2177,-4.5215,1
41.218,-73.8924,16
41.2181,-82.7023,7
41.2192,-94.3705,3
41.2195,-73.3715,9
41.2195,16.0677,19
41.22,-86.4269,13
41.2203,1.4394,1
41.2205,1.5337,3
41.2206,22.7061,1
41.2208,-75.7736,49
41.2215,-111.9621,76
41.2217,21.2031,1
41.2218,-8.5546,13
41.2219,14.5343,5
41.2229,15.3845,1
41.2231,-76.3406,4
41.2239,-83.8964,7
41.2239,-8.246,2
41.2239,1.7251,73
41.2241,-8.4067,8
41.2241,1.2178,1
41.2242,-98.444,8
41.2245,-79.5194,7
41.2249,-85.0301,5
41.2255,-80.5326,3
41.2256,-81.54,2
41.2261,123.0561,11
41.2262,-90.8518,1
41.2264,-8.3234,1
41.2265,14.2899,1
41.2267,-4.1118,1
41.227,-103.4796,1
41.227,-7.6985,1
41.2272,-8.6996,2
41.2274,35.4668,2
41.228,1.0332,3
41.2281,-83.0885,1
41.2285,-84.8386,1
41.2288,-88.269,1
41.229,-85.3244,12
41.229,-7.7475,1
41.2292,-84.0341,2
41.2292,-74.5992,25
41.2292,-73.9962,22
41.2299,-74.8466,2
41.2304,-5.4972,3
41.2307,-95.6086,7
41.2307,0.5501,1
41.2308,-86.2506,17
41.2312,16.298,67
41.2316,-80.4993,14
41.2318,-80.7642,45
41.2321,-103.6602,9
41.2324,-95.8751,17
41.2325,-80.234,12
41.2326,-80.453,35
41.2327,-89.089,2
41.2328,-97.8461,6
41.2332,-8.0419,2
41.2333,1.5833,4
41.2335,-110.3372,10
41.2335,-96.1188,64
41.2336,-75.2389,7
41.2337,15.0075,2
41.2338,-96.0495,20
41.2338,-75.2573,2
41.2338,-73.0747,10
41.234,-96.3932,6
41.234,-0.0395,8
41.2344,-73.6915,8
41.2344,14.5475,3
41.2345,-8.403,5
41.2347,23.3867,3
41.235,-95.1375,6
41.2351,1.8119,34
41.2352,-89.3218,4
41.2354,14.4983,5
41.2355,-96.1688,22
41.2356,-74.4885,4
41.2357,-8.6199,178
41.2361,-7.9369,3
41.2367,-95.4181,2
41.2367,-8.5245,17
41.2368,-81.9245,12
41.2371,-81.6467,9
41.2372,13.0942,5
41.2382,-95.9336,12
41.2386,9.1887,8
41.2391,-85.1677,4
41.2392,-81.0535,1
41.2393,-96.4961,1
41.2394,-85.8643,1
41.2398,-8.3379,1
41.2399,13.9297,21
41.24,-74.938,6
41.2401,-83.6433,2
41.2403,-95.998,136
41.2403,-82.6078,35
41.2403,42.3611,1
41.2405,-80.8441,12
41.2406,-78.8116,8
41.2407,-7.9972,2
41.2411,-89.9274,21
41.2412,-77.0011,82
41.2412,-8.3843,1
41.2414,-8.0472,1
41.2419,-81.7453,7
41.2423,-82.1279,16
41.2425,-8.5868,1
41.2426,16.501,54
41.2435,-95.9629,23
41.2436,-76.5183,2
41.2436,-75.885,1
41.2438,-85.8508,61
41.2443,14.3367,10
41.2445,-80.8869,1
41.2448,-75.8896,2
41.2448,-75.5037,7
41.245,-82.4904,2
41.245,-8.0513,2
41.245,33.0257,4
41.2458,-81.4367,63
41.2458,-75.9481,8
41.2459,-76.0879,7
41.247,-77.2706,21
41.2471,-81.828,84
41.2472,-77.1527,2
41.2475,-122.1128,2
41.2475,-79.4332,5
41.2477,-87.648,5
41.2478,1.3302,1
41.248,-80.5788,4
41.2483,-8.2581,2
41.2485,-99.9932,5
41.2486,0.7351,1
41.2486,26.6085,3
41.2489,1.2947,1
41.2491,-81.3383,22
41.2492,15.3395,5
41.2493,-8.3523,5
41.2495,-8.1023,1
41.2496,-73.9446,2
41.2497,-8.4929,4
41.2499,-94.7649,1
41.2499,1.7689,1
41.25,1.1,10
41.25,14.7667,1
41.2501,-88.517,2
41.2508,32.6942,2
41.2512,-83.306,2
41.2512,-8.184,1
41.2513,14.0665,5
41.2514,-87.8468,17
41.2515,-8.0671,3
41.2523,-73.2871,7
41.2528,-97.13,3
41.2536,1.5509,3
41.2539,1.0935,2
41.2549,-84.1447,4
41.2553,-111.9567,1
41.2553,-73.5402,18
41.2555,-73.4279,1
41.2559,-83.6022,2
41.2559,15.7302,3
41.256,-76.7141,8
41.2562,-8.3863,1
41.2562,-8.3041,2
41.2563,-95.9404,59
41.2563,13.6089,68
41.2564,-73.2111,76
41.2564,14.5985,4
41.2567,-8.0482,1
41.257,13.7032,2
41.2576,-3.9279,8
41.2583,-73.9412,3
41.2586,-95.9378,23
41.2587,-8.4001,1
41.259,-95.9409,27
41.2591,32.0059,3
41.2593,-91.3747,1
41.2593,27.9385,4
41.2594,-8.7185,11
41.2599,-90.6128,1
41.2606,-96.1661,8
41.2608,14.6953,1
41.2609,-110.9631,18
41.261,1.2761,4
41.2615,14.6353,5
41.2616,-95.8251,32
41.2619,-110.92,1
41.2619,-95.8608,5
41.262,14.1505,2
41.2621,-101.6282,1
41.2627,-111.9837,97
41.2627,1.1701,5
41.2628,1.6337,1
41.2629,13.7458,29
41.2632,-94.871,3
41.2637,-82.3782,4
41.2639,-80.8164,31
41.2639,-72.0178,4
41.2642,-96.1206,49
41.2642,-89.225,6
41.2643,-8.2799,1
41.2647,-95.9639,15
41.2651,-8.4289,1
41.2652,15.8956,41
41.2655,1.3652,1
41.2656,-96.0493,39
41.2656,-74.3604,36
41.2657,-95.996,16
41.2657,-95.9477,2
41.2657,-88.2231,11
41.2657,31.7277,3
41.2658,-7.687,1
41.266,-89.2491,1
41.266,26.6885,1
41.2663,-76.903,16
41.2664,-82.3064,1
41.2667,1.3333,1
41.2667,1.6,6
41.2667,1.7667,35
41.2667,1.9667,2
41.2672,-8.3443,2
41.2674,-7.7074,1
41.2676,-80.4656,2
41.2677,-8.6452,1
41.2684,-82.8577,28
41.2685,-78.4952,2
41.2689,-75.8453,17
41.2689,-7.663,3
41.269,41.14,1
41.2696,-84.9398,6
41.2698,-8.6689,6
41.2701,-72.9638,52
41.2702,-96.3063,4
41.2706,-83.4326,4
41.2709,-73.6841,28
41.2709,14.1871,3
41.271,-6.4685,1
41.2711,-73.3863,10
41.2721,-111.7618,4
41.2722,-75.8801,5
41.2722,-73.602,1
41.2725,-70.0932,45
41.2727,-8.0825,36
41.2731,-3.6496,1
41.2737,35.7247,4
41.2742,-75.8903,70
41.2754,-7.4747,4
41.2756,-96.2431,34
41.2758,1.576,1
41.2759,-91.1885,3
41.276,32.169,1
41.2766,-8.3762,50
41.2767,14.931,2
41.2768,-8.5725,3
41.2768,-7.4749,2
41.2773,16.4101,79
41.2775,-6.7559,1
41.2779,1.9703,82
41.2782,-8.2799,10
41.279,1.2971,2
41.2794,-7.7613,2
41.2798,-76.713,1
41.2799,-84.3626,43
41.2799,-0.5507,1
41.28,-72.8106,52
41.2809,-86.6082,40
41.2815,-73.0287,17
41.2816,15.2676,2
41.2826,31.4181,6
41.283,14.5615,8
41.2833,1.55,8
41.2833,1.7333,5
41.284,-73.8931,52
41.2842,-85.8547,26
41.2843,-75.8935,1
41.2845,-98.9751,1
41.2845,-87.4191,19
41.2846,-8.3089,1
41.2846,141.2157,2
41.2854,-82.0431,21
41.2861,1.2499,37
41.2863,27.9994,2
41.2864,-98.5756,1
41.2865,-78.5051,1
41.2866,-80.4237,1
41.2867,15.77,3
41.2868,13.9791,3
41.2871,-8.3853,2
41.2871,-4.6888,1
41.2876,-7.8857,1
41.2879,-96.1495,55
41.2883,-96.6141,1
41.2883,-8.3353,8
41.2886,123.765,9
41.2888,-90.3304,1
41.2891,-89.508,2
41.2892,-73.9184,44
41.2894,-89.3686,1
41.2894,-8.6705,1
41.2894,141.2169,1
41.2896,-94.5419,1
41.2896,-4.3261,2
41.2899,-82.2229,8
41.29,-8.4149,1
41.2903,13.53,11
41.2904,-93.4454,1
41.2908,-88.2823,20
41.2908,141.034,2
41.2912,-72.528,23
41.2913,-72.385,20
41.2914,-7.5187,1
41.2915,-8.4454,1
41.2915,-7.7036,1
41.2917,-84.6278,1
41.2917,13.2436,45
41.2918,-86.035,3
41.2919,-95.9999,63
41.2921,-1.9628,1
41.2922,-8.6351,2
41.2923,14.6896,6
41.2924,-93.8242,4
41.2924,-7.7894,1
41.2925,-95.9141,1
41.2926,-91.3006,5
41.2927,-72.4563,7
41.2927,-1.3742,1
41.2928,-89.0553,10
41.293,-91.204,1
41.2932,-95.6813,3
41.2933,-95.9361,4
41.2934,141.22,9
41.2939,13.8306,5
41.2941,-81.2283,11
41.2942,-92.6439,13
41.2942,1.3059,1
41.2946,-84.5417,2
41.2946,-73.7611,2
41.2947,-8.21,1
