latitude,longitude,count
41.155,-80.0475,34.0
41.1797,-79.7291,7.0
41.2065,-79.4135,36.0
41.1633,-79.1205,28.0
41.1236,-78.7687,67.0
41.2085,-78.5791,3.0
41.2984,-81.1453,26.0
41.2472,-80.8,92.0
41.2749,-80.6074,32.0
41.246,-80.3922,57.0
41.345,-80.0113,3.0
41.3197,-79.6317,11.0
41.2718,-79.4115,8.0
41.3144,-79.0849,3.0
41.2406,-78.8116,8.0
41.3483,-78.6902,19.0
41.404,-81.2807,69.0
41.4373,-81.0147,8.0
41.4031,-80.6412,4.0
41.4139,-80.3539,20.0
41.4239,-79.7397,58.0
41.377,-79.4366,2.0
41.3877,-79.261,6.0
41.4334,-78.5594,43.0
41.5743,-81.1944,53.0
41.551,-80.8351,14.0
41.5804,-80.5859,2.0
41.6082,-80.3058,8.0
41.5205,-80.0573,3.0
41.5259,-79.3768,4.0
41.7107,-81.1862,106.0
41.692,-80.8599,18.0
41.72,-80.7402,11.0
41.7455,-80.3445,3.0
41.639,-80.1479,61.0
41.6495,-79.7042,27.0
41.703,-79.3752,1.0
41.7328,-79.1481,5.0
41.667,-78.8294,15.0
41.8054,-81.0588,35.0
41.841,-80.8578,75.0
41.8723,-80.6601,2.0
41.8947,-80.3111,1.0
41.8687,-80.1248,44.0
41.8939,-79.8455,7.0
41.8188,-79.4463,2.0
41.8475,-79.2292,31.0
41.8021,-78.4702,13.0
41.9345,-80.5803,13.0
41.9763,-80.3161,11.0
41.9633,-80.011,13.0
41.9226,-79.6567,10.0
41.9701,-79.4614,1.0
41.9469,-79.242,5.0
41.9546,-78.6217,15.0
42.0407,-80.2395,2.0
42.0968,-80.0715,217.0
42.0391,-79.8363,1.0
42.134,-79.4731,15.0
42.093,-79.2375,86.0
42.125,-78.6283,15.0
42.1797,-80.0032,2.0
42.2008,-79.8332,8.0
42.2409,-79.4963,6.0
42.2455,-79.2673,2.0
42.2541,-78.8093,1.0
42.2959,-78.6606,1.0
42.4019,-79.402,38.0
42.3558,-79.237,4.0
42.3333,-78.8885,3.0
42.4315,-78.628,4.0
42.4983,-92.6549,6.0
42.4906,-92.3705,184.0
42.5196,-92.0985,14.0
42.4785,-91.8109,15.0
42.4833,-91.4539,29.0
42.5063,-91.1127,11.0
42.4804,-90.9249,9.0
42.5049,-90.6977,144.0
42.5206,-90.3735,6.0
42.5344,-90.1232,11.0
42.7061,-92.5888,2.0
42.6565,-92.4276,8.0
42.66,-92.1371,7.0
42.6627,-91.8777,12.0
42.6479,-91.4547,5.0
42.5939,-91.3233,2.0
42.605,-90.8653,3.0
42.667,-90.6807,5.0
42.5991,-90.4749,7.0
42.6878,-90.1106,6.0
42.7858,-92.712,14.0
42.7793,-92.3867,24.0
42.8419,-92.1186,6.0
42.7338,-91.6668,5.0
42.7594,-91.119,6.0
42.8445,-90.7109,19.0
42.7379,-90.4605,24.0
42.9424,-92.5794,11.0
42.8503,-92.5116,4.0
42.9529,-92.054,5.0
42.8809,-91.8204,9.0
42.8783,-91.4773,11.0
42.8762,-91.2156,3.0
42.8726,-90.9099,1.0
42.9044,-90.442,2.0
42.9341,-90.1479,29.0
43.0683,-92.6761,27.0
43.056,-92.3131,11.0
43.0433,-92.0302,3.0
43.0151,-91.5251,13.0
43.0389,-91.1353,22.0
43.1143,-90.9239,11.0
42.9886,-90.655,7.0
43.0524,-90.365,2.0
43.143,-92.724,1.0
43.1604,-91.8757,15.0
43.1698,-91.2188,4.0
43.1959,-91.0193,1.0
43.1977,-90.6348,5.0
43.2136,-90.3546,13.0
43.1883,-90.0676,9.0
43.3719,-92.5554,3.0
43.3571,-92.1149,11.0
43.3227,-91.7939,29.0
43.264,-91.48,8.0
43.3661,-91.266,1.0
43.3044,-90.8982,2.0
43.3661,-90.4302,33.0
43.2927,-90.0558,9.0
43.4478,-92.6829,2.0
43.4556,-92.2733,2.0
43.4421,-91.5076,1.0
43.4853,-91.2138,2.0
43.4301,-90.7398,9.0
43.4987,-90.2796,2.0
43.4017,-90.0754,3.0
43.5591,-92.7305,1.0
43.5972,-92.4157,2.0
43.5663,-92.0145,4.0
43.552,-91.8247,6.0
43.6012,-91.5373,20.0
43.5641,-91.1461,4.0
43.5442,-90.8939,15.0
43.6,-90.6365,3.0
43.6103,-90.3464,14.0
43.5401,-90.0253,36.0
43.7101,-92.5692,11.0
43.6848,-92.3603,13.0
43.6854,-92.0527,5.0
43.7769,-91.8443,3.0
43.7929,-91.5626,5.0
43.7004,-91.2668,19.0
43.6906,-90.9635,7.0
43.7456,-90.7612,5.0
43.7618,-90.3088,4.0
43.7934,-90.0641,26.0
42.5085,-89.7979,3.0
42.4728,-89.6448,3.0
42.5446,-89.0864,74.0
42.5186,-88.9502,8.0
42.5593,-88.5774,33.0
42.5188,-88.3293,53.0
42.5395,-88.1227,134.0
42.5246,-87.8601,99.0
42.6955,-89.8598,1.0
42.6051,-89.5058,42.0
42.6773,-89.1481,30.0
42.6828,-89.0187,78.0
42.6772,-88.5731,88.0
42.6333,-88.3514,53.0
42.6901,-88.0426,22.0
42.6405,-87.8474,86.0
42.8062,-89.8555,1.0
42.8047,-89.5052,18.0
42.7732,-89.2877,14.0
42.7648,-89.0321,123.0
42.8272,-88.7429,28.0
42.8035,-88.4092,12.0
42.7691,-88.1424,42.0
42.7368,-87.8309,98.0
42.8773,-89.913,1.0
42.9301,-89.4129,52.0
42.929,-89.224,17.0
42.9229,-88.8467,30.0
42.8778,-88.5862,5.0
42.9115,-88.3338,58.0
42.9459,-88.0485,211.0
42.9324,-87.8895,148.0
43.0045,-89.7738,23.0
43.0553,-89.4537,602.0
43.0706,-89.283,151.0
43.0523,-88.8959,54.0
43.0271,-88.6748,11.0
43.0646,-88.3467,266.0
43.0523,-88.0103,573.0
43.0601,-87.9007,241.0
43.163,-89.8803,6.0
43.1831,-89.4545,45.0
43.1715,-89.2992,249.0
43.1767,-89.0143,3.0
43.191,-88.7129,46.0
43.1792,-88.2311,55.0
43.1871,-88.0532,174.0
43.1409,-87.9073,44.0
43.2824,-89.7435,41.0
43.337,-89.5685,41.0
43.3239,-88.9846,8.0
43.3195,-88.6687,22.0
43.3176,-88.3615,58.0
43.3131,-88.0337,64.0
43.4813,-89.7501,72.0
43.4013,-89.4189,11.0
43.4231,-89.2354,6.0
43.4588,-88.8508,44.0
43.4859,-88.5665,24.0
43.4863,-88.4008,6.0
43.4456,-88.1677,115.0
43.4235,-87.8719,26.0
43.6493,-89.7672,37.0
43.5501,-89.4714,38.0
43.543,-89.2769,34.0
43.5583,-88.959,9.0
43.6257,-88.6886,22.0
43.6015,-88.2927,18.0
43.606,-88.0143,12.0
43.5853,-87.8309,14.0
43.7676,-89.5427,15.0
43.7204,-89.2752,14.0
43.714,-89.007,7.0
43.7589,-88.6149,50.0
43.7728,-88.4332,111.0
43.753,-87.9813,37.0
43.7385,-87.7419,87.0
42.5402,-86.1099,27.0
42.5102,-85.8108,61.0
42.4697,-85.5501,43.0
42.5015,-85.2495,1.0
42.5462,-84.8666,40.0
42.5107,-84.6475,23.0
42.4964,-84.37,5.0
42.6718,-86.0481,13.0
42.6421,-85.7322,4.0
42.6615,-85.5791,38.0
42.6393,-85.2643,46.0
42.6392,-85.011,8.0
42.677,-84.5648,158.0
42.6537,-84.4211,109.0
42.7989,-86.1117,257.0
42.7744,-85.7228,69.0
42.8194,-85.5127,59.0
42.7865,-85.165,16.0
42.7693,-84.9813,2.0
42.7509,-84.5826,304.0
42.7552,-84.4412,135.0
42.9638,-85.9494,118.0
42.9196,-85.7319,514.0
42.9184,-85.5584,324.0
42.9357,-85.203,18.0
42.8915,-84.8791,18.0
42.8627,-84.353,17.0
43.057,-86.1592,83.0
43.0339,-85.7213,93.0
43.0731,-85.5565,250.0
43.0217,-85.1242,43.0
43.0385,-84.8996,7.0
43.0052,-84.5824,54.0
43.0519,-84.3781,15.0
43.1987,-86.2721,89.0
43.2098,-86.1813,149.0
43.176,-85.7191,40.0
43.2195,-85.5455,52.0
43.185,-85.23,50.0
43.1839,-84.9258,9.0
43.1698,-84.722,10.0
43.1603,-84.288,9.0
43.2952,-86.279,30.0
43.3414,-86.1633,6.0
43.3392,-85.8368,7.0
43.3322,-85.4522,16.0
43.3058,-85.0995,9.0
43.3013,-84.8834,12.0
43.3509,-84.6468,49.0
43.412,-86.3464,34.0
43.4643,-85.9701,25.0
43.4198,-85.7594,29.0
43.4319,-85.4764,29.0
43.4279,-85.2709,7.0
43.4663,-85.0092,10.0
43.4175,-84.5816,15.0
43.4026,-84.2815,15.0
43.6004,-86.3591,7.0
43.5965,-86.0607,7.0
43.5398,-85.7586,13.0
43.6017,-85.4446,10.0
43.6032,-85.1574,7.0
43.5949,-84.9063,24.0
43.6001,-84.7673,147.0
43.6376,-84.268,76.0
43.6997,-86.3551,17.0
43.7626,-86.083,3.0
43.694,-85.4809,59.0
43.6939,-85.239,19.0
43.6843,-84.7833,1.0
43.7494,-84.5911,4.0
43.7505,-84.3662,9.0
42.4865,-84.1088,15.0
42.4976,-83.7748,184.0
42.4971,-83.4158,612.0
42.5099,-83.1803,1078.0
42.5126,-82.9556,336.0
42.55,-81.9667,4.0
42.5667,-81.6833,4.0
42.625,-83.9594,144.0
42.6639,-83.8242,63.0
42.6363,-83.4312,234.0
42.6397,-83.1961,462.0
42.6393,-82.9229,518.0
42.6551,-82.5728,16.0
42.5993,-82.3929,19.0
42.5956,-82.1844,3.0
42.6837,-81.7965,1.0
42.71,-81.411,2.0
42.8385,-84.1768,2.0
42.7893,-83.741,120.0
42.7665,-83.4722,152.0
42.7807,-83.2556,161.0
42.7706,-82.9829,77.0
42.7935,-82.5412,31.0
42.8401,-82.461,1.0
42.7959,-82.0747,9.0
42.7486,-81.7084,6.0
42.7407,-81.3471,2.0
42.9223,-83.9909,27.0
42.9651,-83.763,85.0
42.9275,-83.6193,120.0
42.9405,-83.2544,12.0
42.9318,-82.9471,13.0
42.9155,-82.5667,20.0
42.9651,-82.3184,75.0
42.9033,-82.14,50.0
42.9539,-81.6767,55.0
42.9436,-81.3774,74.0
42.9996,-84.1426,78.0
43.0484,-83.7447,174.0
43.0303,-83.5421,100.0
43.0542,-83.2475,62.0
43.0198,-82.9057,18.0
43.0812,-82.5598,32.0
42.992,-82.4043,108.0
43.074,-82.0683,12.0
43.075,-81.8337,1.0
43.0084,-81.3517,48.0
43.1743,-84.0753,25.0
43.1774,-83.7577,48.0
43.1688,-83.4504,15.0
43.2069,-83.2267,16.0
43.1646,-82.8958,23.0
43.2193,-82.544,15.0
43.1668,-81.9331,5.0
43.1667,-81.7359,19.0
43.1712,-81.4189,15.0
43.3813,-84.0963,18.0
43.3152,-83.7813,54.0
43.3404,-83.5243,38.0
43.3383,-83.0634,19.0
43.2694,-82.8193,5.0
43.2688,-82.6346,15.0
43.3278,-81.7084,22.0
43.3296,-81.487,27.0
43.4466,-84.0011,242.0
43.4531,-83.7015,13.0
43.484,-83.3885,40.0
43.4568,-83.1734,9.0
43.4088,-82.8445,25.0
43.4818,-82.6656,13.0
43.4235,-81.6248,1.0
43.4333,-81.5,1.0
43.6187,-84.052,180.0
43.5911,-83.8553,99.0
43.6394,-83.4786,8.0
43.589,-83.1845,16.0
43.5667,-81.7,5.0
43.5861,-81.4685,18.0
43.7101,-84.0122,9.0
43.7289,-83.4366,9.0
43.6896,-82.964,18.0
43.7286,-82.7391,5.0
43.7501,-81.7165,43.0
43.7452,-81.4571,4.0
42.4877,-79.3283,32.0
42.5083,-79.1413,5.0
42.4822,-78.9351,9.0
42.5131,-78.6101,12.0
42.678,-81.2399,4.0
42.6618,-80.5572,39.0
42.6333,-80.45,9.0
42.6366,-79.0497,9.0
42.6609,-78.9377,14.0
42.6392,-78.5884,15.0
42.7694,-81.1766,81.0
42.7668,-80.983,29.0
42.7935,-80.7441,1.0
42.8334,-80.2997,52.0
42.8106,-80.0689,1.0
42.7661,-78.8278,170.0
42.8279,-78.725,96.0
42.9559,-81.2406,258.0
42.958,-80.7901,4.0
42.8852,-80.6403,71.0
42.9495,-79.9875,52.0
42.9186,-79.6468,21.0
42.9273,-79.3758,3.0
42.9022,-79.1104,117.0
42.8959,-78.8693,4195.0
42.9055,-78.6927,249.0
43.014,-81.2341,280.0
43.0334,-80.883,20.0
43.05,-80.3448,13.0
43.0672,-79.9602,34.0
43.1021,-79.5456,20.0
43.0668,-79.1529,264.0
43.0341,-78.8703,194.0
43.0344,-78.6103,30.0
43.2206,-81.3026,2.0
43.1394,-80.7853,10.0
43.147,-80.719,69.0
43.1508,-80.292,161.0
43.2079,-79.9229,158.0
43.2241,-79.7077,3628.0
43.1858,-79.5222,61.0
43.1679,-79.235,180.0
43.162,-78.9354,32.0
43.1629,-78.6829,79.0
43.2655,-81.1687,15.0
43.3643,-80.9539,71.0
43.3401,-80.5568,21.0
43.37,-80.2945,130.0
43.2627,-79.9401,68.0
43.3145,-79.8343,443.0
43.2968,-78.8244,2.0
43.3122,-78.6876,7.0
43.5067,-81.1614,39.0
43.4479,-80.522,698.0
43.4606,-80.3345,210.0
43.4017,-80.017,34.0
43.4772,-79.7819,488.0
43.567,-80.9207,2.0
43.5982,-80.5543,19.0
43.5624,-80.2757,149.0
43.6413,-79.9708,113.0
43.5926,-79.6921,755.0
43.6313,-79.3869,13873.0
43.7334,-80.9497,18.0
43.7314,-80.502,2.0
43.6983,-80.3817,43.0
43.7648,-80.0878,10.0
43.721,-79.7495,674.0
43.7008,-79.4311,3332.0
43.7382,-79.265,551.0
43.809,-92.7595,1.0
43.8555,-92.4885,10.0
43.8362,-92.1574,5.0
43.8216,-91.7536,4.0
43.9148,-91.394,3.0
43.8354,-91.2139,231.0
43.8938,-90.9398,9.0
43.8193,-90.6255,3.0
43.8877,-90.1524,20.0
44.0296,-92.6977,19.0
44.0349,-92.4642,237.0
43.9657,-92.0667,12.0
44.0263,-91.7116,131.0
44.0218,-91.4282,9.0
43.9761,-91.2497,36.0
43.955,-90.818,73.0
43.9842,-90.455,64.0
44.0345,-90.06,9.0
44.0657,-92.76,5.0
44.1188,-92.4061,30.0
44.1573,-92.1188,13.0
44.1194,-91.7468,4.0
44.1007,-91.3452,7.0
44.1382,-91.0445,4.0
44.157,-90.4967,1.0
44.2571,-92.6666,10.0
44.2591,-92.4969,4.0
44.2739,-92.1095,3.0
44.2672,-91.7715,8.0
44.2539,-91.4805,25.0
44.2968,-91.2235,6.0
44.2954,-90.8313,19.0
44.4022,-92.5717,8.0
44.4305,-92.2838,18.0
44.3924,-92.0463,20.0
44.4294,-91.8079,6.0
44.3959,-91.4535,11.0
44.3827,-91.303,6.0
44.4416,-90.9344,28.0
44.4482,-90.1163,17.0
44.5528,-92.5486,28.0
44.5084,-92.2326,2.0
44.4877,-91.6807,19.0
44.5812,-91.4265,9.0
44.5599,-91.2191,9.0
44.5516,-90.9139,4.0
44.5494,-90.6112,10.0
44.5606,-90.4484,1.0
44.5419,-90.037,4.0
44.627,-92.5501,10.0
44.7065,-92.4802,24.0
44.671,-92.0194,2.0
44.63,-91.9295,13.0
44.6947,-91.1232,5.0
44.7404,-90.6229,3.0
44.7206,-90.3781,15.0
44.6603,-90.1709,108.0
44.8291,-92.6608,58.0
44.8277,-92.3089,8.0
44.7561,-92.2022,4.0
44.8706,-91.8612,50.0
44.8053,-91.4973,241.0
44.7684,-91.2856,6.0
44.8227,-90.3221,1.0
44.7899,-90.0583,6.0
44.984,-92.7105,88.0
44.9652,-92.4025,42.0
44.9486,-92.1662,4.0
44.9993,-91.7357,6.0
44.9369,-91.3929,50.0
44.963,-91.1699,3.0
44.9608,-90.8437,10.0
44.9655,-90.5718,7.0
44.9402,-90.3182,12.0
44.9279,-90.0111,10.0
45.1167,-92.6246,37.0
45.0681,-92.1143,8.0
45.1025,-91.49,17.0
45.0792,-90.2829,2.0
43.8967,-89.8219,2.0
43.8739,-89.1842,11.0
43.8453,-88.8553,78.0
43.8866,-88.6533,8.0
43.8448,-88.2635,4.0
43.8356,-88.0229,9.0
43.8306,-87.7662,16.0
44.0023,-89.8312,10.0
44.0438,-89.0981,2.0
43.9769,-88.949,11.0
44.0201,-88.5728,129.0
43.9719,-88.0987,21.0
43.9994,-87.8252,14.0
44.1297,-89.5344,1.0
44.0861,-89.2542,23.0
44.1506,-89.0215,3.0
44.1328,-88.717,17.0
44.1791,-88.4726,58.0
44.1618,-88.0947,12.0
44.1,-87.6893,62.0
44.1644,-87.5861,21.0
44.282,-89.8814,3.0
44.2253,-89.4683,6.0
44.253,-88.8624,11.0
44.3147,-88.5854,15.0
44.2606,-88.3735,239.0
44.2937,-88.0275,3.0
44.2852,-87.8055,1.0
44.3763,-89.8114,45.0
44.4507,-89.5428,17.0
44.3626,-89.1421,44.0
44.4701,-88.9164,7.0
44.3928,-88.7554,47.0
44.3847,-88.4416,45.0
44.439,-88.0799,98.0
44.3594,-87.827,11.0
44.4401,-87.5594,4.0
44.5887,-89.7571,15.0
44.5305,-89.5374,43.0
44.5161,-89.2414,8.0
44.5047,-88.593,5.0
44.5091,-88.3172,12.0
44.5207,-88.0542,211.0
44.5049,-87.89,60.0
44.5833,-87.6231,2.0
44.6734,-89.3198,9.0
44.7069,-88.975,11.0
44.6376,-88.7416,27.0
44.667,-88.2931,45.0
44.7073,-88.0509,10.0
44.6101,-87.4578,8.0
44.793,-89.7032,43.0
44.8256,-89.3777,5.0
44.8232,-89.1665,8.0
44.7959,-88.633,44.0
44.7952,-88.3653,6.0
44.8382,-88.1141,19.0
44.8401,-87.3848,52.0
44.9595,-89.7174,79.0
44.9373,-89.5471,81.0
44.9269,-89.2124,1.0
44.9337,-88.9761,4.0
44.9146,-88.6357,5.0
44.9018,-88.3242,8.0
44.956,-88.075,7.0
44.8914,-87.8917,11.0
45.01,-87.2805,2.0
45.1314,-89.1419,25.0
45.0186,-88.3628,3.0
45.0832,-88.0749,10.0
45.08,-87.6961,16.0
45.1078,-87.6143,10.0
45.094,-87.1923,11.0
43.8237,-86.3868,1.0
43.8894,-85.8819,9.0
43.8807,-85.5105,24.0
43.8888,-85.2649,4.0
43.8375,-84.8963,21.0
43.8223,-84.7635,16.0
43.8796,-84.382,15.0
43.9679,-86.4299,46.0
43.933,-86.0822,3.0
44.0545,-85.6826,2.0
44.0457,-85.43,1.0
44.0463,-85.155,2.0
44.0291,-84.6162,37.0
44.112,-86.2652,1.0
44.0966,-85.939,2.0
44.1072,-85.4901,2.0
44.2629,-86.1692,31.0
44.2972,-85.7396,1.0
44.2504,-85.43,58.0
44.2172,-85.2283,7.0
44.2529,-85.017,1.0
44.3088,-84.7279,33.0
44.279,-84.2286,23.0
44.3957,-86.0878,7.0
44.4146,-85.7364,6.0
44.4152,-85.4202,4.0
44.3767,-85.0946,7.0
44.3665,-84.4247,12.0
44.5306,-85.9674,7.0
44.5756,-85.5262,5.0
44.5721,-85.2531,2.0
44.4839,-84.6601,26.0
44.6311,-86.2212,4.0
44.6468,-86.0113,8.0
44.6877,-85.7041,96.0
44.7332,-85.1238,41.0
44.671,-84.6913,19.0
44.8144,-85.9999,5.0
44.8598,-85.8476,8.0
44.787,-85.5942,206.0
44.8449,-85.2943,6.0
44.8382,-84.6824,3.0
44.8538,-84.2973,6.0
44.9681,-85.6536,8.0
44.932,-85.1393,30.0
45.0793,-85.9896,1.0
45.0695,-85.5388,16.0
45.0748,-85.2673,1.0
45.0645,-84.8562,6.0
45.0128,-84.6723,55.0
45.0152,-84.3857,4.0
43.8491,-84.0082,18.0
43.8377,-83.3525,1.0
43.819,-83.269,15.0
43.8106,-83.0044,48.0
43.842,-82.6957,9.0
43.8349,-81.4659,7.0
43.9733,-83.9433,3.0
44.0338,-83.702,10.0
43.9429,-83.2659,4.0
43.9692,-82.982,7.0
43.96,-81.5125,5.0
44.1267,-84.1631,17.0
44.1199,-83.7755,6.0
44.1596,-81.5994,56.0
44.21,-84.0212,7.0
44.2731,-83.7454,2.0
44.2848,-83.51,27.0
44.27,-81.54,3.0
44.4091,-84.0716,5.0
44.3819,-83.8359,2.0
44.4465,-83.3619,51.0
44.5156,-83.8239,4.0
44.5833,-83.4355,3.0
44.548,-83.3269,5.0
44.5,-81.3667,8.0
44.7128,-84.0643,7.0
44.6664,-83.4066,4.0
44.8264,-84.0261,1.0
44.8224,-83.5044,1.0
44.9924,-84.148,5.0
44.8999,-83.557,3.0
45.0691,-83.9468,9.0
45.0391,-83.7372,8.0
45.079,-83.4602,44.0
43.8841,-81.2854,19.0
43.8657,-80.863,18.0
43.8333,-80.5333,4.0
43.8623,-80.0002,13.0
43.8777,-79.7723,82.0
43.8441,-79.4408,830.0
43.8552,-79.213,526.0
43.8909,-78.9157,364.0
43.9235,-78.5457,15.0
44.033,-81.1529,31.0
44.0475,-80.916,11.0
43.9817,-80.734,11.0
44.0317,-80.2068,3.0
43.9679,-80.0365,103.0
44.022,-79.7904,26.0
44.01,-79.4587,255.0
43.9665,-79.2461,75.0
43.967,-78.9066,53.0
43.9722,-78.7096,58.0
44.1356,-81.1529,29.0
44.1508,-80.9843,33.0
44.1915,-79.94,1.0
44.1399,-79.8528,62.0
44.1168,-79.5651,55.0
44.1001,-79.1163,27.0
44.1116,-78.92,31.0
44.1327,-78.5351,32.0
44.3,-81.1611,3.0
44.2598,-80.5215,26.0
44.3246,-80.0402,51.0
44.3067,-79.6636,75.0
44.2609,-79.4474,43.0
44.2681,-79.1816,32.0
44.3,-78.55,4.0
44.45,-80.8833,1.0
44.4501,-80.2164,2.0
44.4167,-80.0833,5.0
44.3802,-79.6811,206.0
44.4333,-79.15,9.0
44.35,-79.0333,8.0
44.3501,-78.7329,38.0
44.5667,-80.8512,77.0
44.6001,-80.583,12.0
44.4854,-80.2236,65.0
44.5168,-80.0164,84.0
44.5833,-79.8166,7.0
44.5957,-79.4188,94.0
44.55,-79.1833,4.0
44.54,-78.7966,15.0
44.5333,-78.55,15.0
44.6987,-81.1005,94.0
44.7111,-79.8278,6.0
44.6667,-78.8,2.0
44.7834,-79.9164,21.0
44.7501,-79.8644,50.0
44.8054,-79.4201,6.0
44.7833,-78.65,3.0
44.9833,-81.25,4.0
44.9168,-79.3663,18.0
44.9333,-78.7333,21.0
45.109,-79.7578,6.0
45.0334,-79.3163,31.0
45.0333,-78.5167,16.0
38.8714,-77.3641,11100.0
38.8776,-76.8102,4163.0
38.7599,-75.1656,628.0
39.256,-77.4603,2543.0
39.3636,-76.4449,5505.0
39.4772,-74.8105,1488.0
40.0334,-77.4646,779.0
40.114,-76.3344,3296.0
40.0485,-75.0666,10264.0
40.1592,-74.085,989.0
40.7283,-77.8533,950.0
40.792,-76.2329,831.0
40.6893,-74.4812,8062.0
40.7654,-73.8685,23562.0
40.9477,-72.4023,305.0
41.338,-77.3899,126.0
41.3254,-76.0679,939.0
41.3957,-74.7751,969.0
41.3866,-73.3647,4309.0
41.549,-72.0424,1739.0
41.6354,-70.6957,1055.0
42.1169,-77.6498,257.0
42.1641,-76.303,698.0
42.0954,-74.9236,236.0
42.0599,-73.3988,1030.0
42.0757,-71.8659,4414.0
42.2721,-71.0575,5756.0
42.9551,-77.6261,778.0
42.944,-76.257,851.0
42.8786,-74.9744,494.0
42.7461,-73.7091,1556.0
42.7504,-71.6717,2082.0
42.6561,-71.0438,2391.0
43.1824,-77.6654,1077.0
43.2551,-76.2313,339.0
43.3574,-75.1699,110.0
43.4331,-73.3498,315.0
43.4688,-71.938,824.0
43.5003,-70.5782,1048.0
43.7681,-69.7438,7.0
43.6396,-65.735,7.0
43.7452,-65.2262,13.0
44.2049,-77.8445,606.0
44.171,-76.2832,444.0
44.194,-74.9286,49.0
44.2518,-73.187,371.0
44.2148,-72.3193,335.0
44.0352,-70.4201,663.0
44.1869,-69.3759,528.0
44.356,-68.2595,25.0
43.9082,-66.0659,48.0
44.336,-64.5644,68.0
44.7348,-77.8698,69.0
44.8357,-76.3116,334.0
44.9054,-74.9477,318.0
44.709,-73.2867,506.0
44.798,-72.1135,161.0
44.6601,-70.3803,94.0
44.7832,-69.0223,452.0
44.6953,-67.7542,90.0
44.7764,-66.4051,27.0
44.9465,-64.6684,159.0
44.4667,-63.8,1.0
44.7009,-63.6137,842.0
44.8907,-62.4923,13.0
14.8952,-24.5357,7.0
15.067,-23.5966,70.0
16.6054,-24.3249,3.0
16.3916,-22.9084,2.0
17.0866,-25.0434,5.0
11.7433,-15.5367,5.0
11.9306,-15.0,6.0
11.6,-12.9667,1.0
12.4511,-15.7977,10.0
12.275,-14.475,2.0
12.6544,-13.042,5.0
12.4833,-11.95,3.0
12.65,-8.0,17.0
12.907,-15.9301,3.0
13.1166,-14.4889,3.0
12.7467,-8.0714,1.0
13.4882,-16.5272,63.0
13.9981,-14.0071,484.0
13.8,-10.8333,1.0
13.5833,-8.0333,1.0
14.6717,-17.435,106.0
14.2271,-15.8,8.0
14.45,-11.4333,1.0
14.9333,-16.8297,9.0
14.8,-15.9167,1.0
15.2,-12.95,1.0
15.1667,-12.1833,1.0
15.8178,-16.356,4.0
15.5333,-14.95,2.0
15.6334,-13.2834,2.0
16.4812,-15.7588,2.0
16.5167,-14.65,1.0
16.15,-13.5,1.0
16.6167,-11.4,1.0
16.6614,-9.6149,2.0
16.6167,-7.25,1.0
17.05,-13.9167,1.0
18.0831,-15.9773,37.0
11.78,-0.3697,1.0
11.8585,3.5238,2.0
11.7393,7.1152,2.0
12.4667,-3.4667,1.0
12.3729,-1.5423,35.0
12.0708,1.7889,1.0
12.4446,4.2862,8.0
12.8333,-4.9333,1.0
13.0047,-1.9933,69.0
13.0762,2.7772,2.0
13.048,5.2143,1.0
12.9894,7.6006,1.0
13.9,-4.55,1.0
13.5833,-2.4167,1.0
13.5167,2.1167,8.0
13.6461,4.0289,1.0
13.796,5.2503,1.0
14.35,-3.6167,1.0
14.7314,0.9194,1.0
14.0758,5.9586,1.0
15.9594,3.1411,1.0
16.2667,-0.05,1.0
17.0,-4.0,59.0
16.7667,-3.0167,1.0
11.9944,8.5138,3.0
11.747,11.9608,2.0
11.4014,16.1733,1.0
11.6833,18.65,2.0
12.0167,21.6833,1.0
12.1933,15.1367,9.0
13.3156,12.6089,1.0
12.9981,15.7375,1.0
13.2167,18.3333,1.0
13.7338,8.279,4.0
13.4558,15.5685,1.0
13.8167,20.8167,2.0
14.2528,13.1108,1.0
14.7242,15.7917,1.0
14.5333,20.9167,1.0
14.8456,17.2275,1.0
15.0,19.0,14.0
16.0,8.0,42.0
17.0187,8.0168,1.0
17.1847,21.5903,1.0
18.1119,8.7672,1.0
17.9167,19.1167,1.0
11.6983,22.6033,1.0
11.4,29.1333,1.0
11.7833,30.9167,1.0
11.7891,34.3592,1.0
12.7,28.4333,1.0
12.7167,30.65,1.0
13.15,32.7333,1.0
13.15,33.9333,1.0
13.4526,22.4472,1.0
13.6,26.7,1.0
14.0333,35.4,1.0
15.0,30.0,147.0
16.0659,22.8431,1.0
15.5881,32.5342,10.0
18.55,-11.4167,1.0
19.75,-14.3833,2.0
20.0,-12.0,57.0
22.6558,-15.6072,5.0
22.6833,-12.7,2.0
23.8833,-14.5333,2.0
24.5,-13.0,1.0
18.4411,1.4078,1.0
19.4544,0.8564,1.0
22.6667,-3.9833,1.0
22.785,5.5228,6.0
21.8375,17.4275,1.0
24.5768,9.7257,9.0
19.1667,30.4833,1.0
24.0934,32.907,6.0
24.2033,23.3,5.0
25.1428,-12.3717,1.0
27.0961,-13.4158,1.0
28.0995,-17.0856,227.0
28.0482,-15.733,1362.0
28.2103,-14.0358,7.0
27.9358,-12.9218,4.0
27.8182,-12.1505,3.0
27.6742,-8.1478,10.0
28.6154,-17.6663,91.0
28.4465,-16.3569,954.0
28.5451,-13.9745,9.0
28.5828,-13.853,87.0
28.438,-11.1032,4.0
28.6099,-9.4299,1.0
